-0.634270,1.407850
-0.636266,1.412257
-0.638302,1.416751
-0.640278,1.421114
-0.642255,1.425477
-0.644231,1.429840
-0.646228,1.434247
-0.648244,1.438698
-0.650220,1.443061
-0.652196,1.447424
-0.654173,1.451787
-0.656149,1.456150
-0.658778,1.461953
-0.661012,1.466883
-0.663067,1.471421
-0.665162,1.476046
-0.667218,1.480584
-0.669214,1.484990
-0.671190,1.489353
